datetime,inverter,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,id,panel_size,energy
2023-11-18 02:00:00,0.0,16.8,67.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,16.3,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73,144,inverter3,57.8,0.0
2023-11-18 03:00:00,0.0,16.5,70.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.9,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84,132,inverter3,57.8,0.0
2023-11-18 04:00:00,0.0,14.8,68.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.8,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93,120,inverter3,57.8,0.0
2023-11-18 05:00:00,0.0,13.4,76.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.2,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101,108,inverter3,57.8,0.0
2023-11-18 06:00:00,0.0,12.6,79.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.4,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109,96,inverter3,57.8,0.0
2023-11-18 07:00:00,0.0,12.1,79.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.8,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118,84,inverter3,57.8,0.0
2023-11-18 08:00:00,150.54166666666666,12.3,75.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,11.5,1,0.0,15.0,5.0,10.0,57.2,15.0,62.0,34.6,11.5,23.1,112.9,143.0,-128,74,inverter3,57.8,102.19364451005195
2023-11-18 09:00:00,911.4625,16.3,55.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,6.1,7.5,12.6,1,3600.0,146.0,93.0,53.0,484.6,146.0,268.6,211.1,134.4,76.6,484.6,388.3,-139,65,inverter3,57.8,2999.3109204548828
2023-11-18 10:00:00,4786.2,19.4,47.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.8,12.2,1,3600.0,316.0,239.0,77.0,678.6,316.0,493.0,377.7,285.6,92.0,678.6,589.2,-154,58,inverter3,57.8,4668.557171032325
2023-11-18 11:00:00,5787.804166666667,21.1,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.3,10.8,1,3600.0,459.0,369.0,90.0,775.8,459.0,665.7,504.6,405.7,98.9,775.8,731.9,-170,55,inverter3,57.8,5453.312004528494
2023-11-18 12:00:00,5886.2875,22.5,34.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.8,11.2,1,3600.0,551.0,455.0,96.0,821.7,551.0,775.1,573.4,473.5,99.9,821.7,806.7,173,54,inverter3,57.8,5621.298196161973
2023-11-18 13:00:00,5483.183333333333,23.6,31.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.1,13.7,1,3600.0,582.0,484.0,98.0,832.7,582.0,813.7,578.3,480.9,97.4,832.7,808.5,156,58,inverter3,57.8,5055.753969180928
2023-11-18 14:00:00,4125.183333333333,24.7,33.0,23.4,0.0,0.0,2.0,0.0,3.0,0.0,4.3,5.7,14.8,1,3600.0,552.0,457.0,95.0,821.5,552.0,778.7,522.6,432.6,89.9,821.5,737.2,141,64,inverter3,57.8,4079.821743542088
2023-11-18 15:00:00,3244.7166666666667,25.0,37.0,23.4,0.0,0.0,7.0,2.0,8.0,0.0,10.5,14.3,22.0,1,3600.0,450.0,354.0,96.0,736.6,450.0,672.7,399.8,314.5,85.3,736.6,597.7,129,73,inverter3,57.8,2661.591350353423
2023-11-18 16:00:00,1144.1708333333331,22.3,58.0,19.9,0.0,0.0,100.0,33.0,97.0,46.0,24.3,36.1,51.1,1,2375.62,143.0,50.0,93.0,139.2,143.0,502.9,113.6,39.7,73.9,139.2,399.4,119,83,inverter3,57.8,746.5557517139505
2023-11-18 17:00:00,163.17083333333332,21.8,62.0,21.3,0.0,0.0,100.0,97.0,98.0,49.0,12.4,19.2,46.4,1,893.07,67.0,18.0,49.0,89.8,67.0,280.7,37.2,10.0,27.2,89.8,155.9,110,94,inverter3,57.8,145.85660102668734
2023-11-18 18:00:00,0.0,20.7,68.0,21.2,0.0,0.0,96.0,70.0,43.0,23.0,7.6,13.4,23.8,0,0.0,8.0,1.0,7.0,10.9,8.0,68.5,0.0,0.0,0.0,0.0,0.0,102,106,inverter3,57.8,0.0
2023-11-18 19:00:00,0.0,20.0,76.0,19.5,0.0,0.0,100.0,76.0,16.0,97.0,16.7,28.0,29.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,118,inverter3,57.8,0.0
2023-11-18 20:00:00,0.0,20.1,77.0,19.0,0.0,0.0,100.0,85.0,15.0,100.0,22.1,36.2,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,130,inverter3,57.8,0.0
2023-11-18 21:00:00,0.0,20.1,75.0,19.6,0.1,0.1,100.0,82.0,30.0,100.0,16.3,27.7,42.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,142,inverter3,57.8,0.0
2023-11-18 22:00:00,0.0,19.6,78.0,19.8,0.1,0.1,86.0,45.0,25.0,100.0,12.6,21.6,29.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,154,inverter3,57.8,0.0
2023-11-18 23:00:00,0.0,19.7,77.0,19.5,0.1,0.1,100.0,82.0,20.0,99.0,14.8,26.2,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,162,inverter3,57.8,0.0
2023-11-19 00:00:00,0.0,18.9,83.0,19.7,0.1,0.1,71.0,63.0,7.0,33.0,9.3,17.0,27.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21,163,inverter3,57.8,0.0
2023-11-19 01:00:00,0.0,18.0,86.0,17.5,0.2,0.2,29.0,14.0,26.0,3.0,17.1,27.9,30.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,155,inverter3,57.8,0.0
2023-11-19 02:00:00,0.0,17.2,85.0,15.1,0.2,0.2,40.0,4.0,12.0,98.0,25.1,40.6,45.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73,144,inverter3,57.8,0.0
